Iteration Report
Iteration,Op ID,Op Name,Direction,Op Type,Kernel Name,Device ID,GPU Start Time (ns),GPU Duration (ns),API Call Start (ns),API Call Time (ns),Uses TC,Grid X,Grid Y,Grid Z,Block X,Block Y,Block Z,Data Types,Input Shapes,Parameters,Output Shapes,Long Kernel Name
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7372560065,10816,7371486744,4470,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7372626881,6145,7371705872,4470,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7372700162,11712,7371727282,4370,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7372741058,9760,7371947350,4780,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7372794082,9792,7371968730,4550,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7372813250,5344,7372187758,4550,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7372881411,11328,7372208698,4500,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7372922370,8673,7372427576,4620,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7372981763,9600,7372448996,4550,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373015395,8000,7372673763,4470,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373092259,13984,7372694813,4430,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373123139,7329,7372916531,4730,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373200708,14336,7372938231,4580,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373255556,10880,7373159899,4370,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373267012,12128,7373182699,4460,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373333348,8128,7373300958,4450,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373351268,4032,7373321948,4550,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373399300,4128,7373382387,4670,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373421156,4096,7373405487,4560,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373443173,4063,7373426207,4430,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373463269,3968,7373446746,4420,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373483493,4000,7373466736,4300,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373504133,4000,7373487606,4400,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373523941,3936,7373509376,4550,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373547269,4032,7373530826,4440,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373567365,4000,7373550995,4290,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373588005,4032,7373571585,4340,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373607941,4064,7373591635,4350,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373630565,3968,7373614015,4570,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373650885,4000,7373634135,4530,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373671269,3969,7373655105,4709,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373691846,3935,7373675464,4390,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373712678,4032,7373696334,4320,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373734533,4001,7373718024,4600,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373755686,4000,7373739174,4600,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373776198,4032,7373759784,4490,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373796902,3968,7373780733,4370,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373817350,4000,7373800823,5950,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
0,"CONV2D_88","/module/tumor_predict/densenet121_tumor::_call_impl/densenet121_tumor::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/BatchNorm2d::_call_impl[2]/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","splitKreduce_kernel",0,7373839878,4032,7373823363,4390,no,16,2,1,32,16,1,float32,"<N:26, C:1024, H:16, W:16>; <K:512, C:1024, R:1, S:1>","","<N:26, K:512, P:16, Q:16>","void splitKreduce_kernel<float2, float2, float2, float2, (bool)1, (bool)0>(cublasSplitKParams<T3>, const T1 *, const T2 *, T2 *, const T3 *, const T3 *, const T4 *, void *, long, T3 *, int *)"
