Iteration Report
Iteration,Op ID,Op Name,Direction,Op Type,Kernel Name,Device ID,GPU Start Time (ns),GPU Duration (ns),API Call Start (ns),API Call Time (ns),Uses TC,Grid X,Grid Y,Grid Z,Block X,Block Y,Block Z,Data Types,Input Shapes,Parameters,Output Shapes,Long Kernel Name
0,"CONV2D_27","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",0,13001927462,53056,13001917381,10020,no,11,4,2,256,1,1,float32,"<N:11, C:128, H:32, W:32>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:30, Q:30>","ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1"
0,"CONV2D_27","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","generateWinogradTilesKernel",0,13001912998,3808,13001896391,17710,no,1,32,1,32,4,1,float32,"<N:11, C:128, H:32, W:32>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:30, Q:30>","void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)"
0,"CONV2D_29","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",0,13022699585,46144,13022690829,8340,no,11,4,2,256,1,1,float32,"<N:11, C:128, H:32, W:32>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:30, Q:30>","ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1"
0,"CONV2D_29","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","generateWinogradTilesKernel",0,13022687329,3424,13022672669,15450,no,1,32,1,32,4,1,float32,"<N:11, C:128, H:32, W:32>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:30, Q:30>","void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)"
0,"CONV2D_31","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",0,13049132980,46273,13049123927,8630,no,11,4,2,256,1,1,float32,"<N:11, C:128, H:32, W:32>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:30, Q:30>","ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1"
0,"CONV2D_31","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","generateWinogradTilesKernel",0,13049120852,3649,13049108137,13560,no,1,32,1,32,4,1,float32,"<N:11, C:128, H:32, W:32>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:30, Q:30>","void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)"
0,"CONV2D_33","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",0,13069160780,46144,13069146032,15210,no,11,4,2,256,1,1,float32,"<N:11, C:128, H:32, W:32>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:30, Q:30>","ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1"
0,"CONV2D_33","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","generateWinogradTilesKernel",0,13069138284,3456,13069115472,25100,no,1,32,1,32,4,1,float32,"<N:11, C:128, H:32, W:32>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:30, Q:30>","void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)"
0,"CONV2D_35","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",0,13082592583,46336,13082583714,8740,no,11,4,2,256,1,1,float32,"<N:11, C:128, H:32, W:32>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:30, Q:30>","ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1"
0,"CONV2D_35","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","generateWinogradTilesKernel",0,13082580807,3424,13082568414,12920,no,1,32,1,32,4,1,float32,"<N:11, C:128, H:32, W:32>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:30, Q:30>","void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)"
0,"CONV2D_37","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",0,13091977680,46144,13091967112,9740,no,11,4,2,256,1,1,float32,"<N:11, C:128, H:32, W:32>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:30, Q:30>","ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1"
0,"CONV2D_37","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","generateWinogradTilesKernel",0,13091963056,3584,13091950612,13190,no,1,32,1,32,4,1,float32,"<N:11, C:128, H:32, W:32>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:30, Q:30>","void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)"
0,"CONV2D_39","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",0,13126817897,46272,13126804277,14180,no,11,4,2,256,1,1,float32,"<N:11, C:128, H:32, W:32>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:30, Q:30>","ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1"
0,"CONV2D_39","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","generateWinogradTilesKernel",0,13126797480,3456,13126775607,24600,no,1,32,1,32,4,1,float32,"<N:11, C:128, H:32, W:32>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:30, Q:30>","void cudnn::winograd::generateWinogradTilesKernel<(int)0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<T2, T3>)"
0,"CONV2D_4","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_gcgemm_32x32_nt",0,12822002514,66368,12821982686,7300,no,1,1,544,64,1,1,float32,"<N:11, C:128, H:64, W:64>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:62, Q:62>","ampere_gcgemm_32x32_nt"
0,"CONV2D_4","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_gcgemm_32x32_nt",0,12822074706,59808,12822022606,6060,no,1,1,544,64,1,1,float32,"<N:11, C:128, H:64, W:64>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:62, Q:62>","ampere_gcgemm_32x32_nt"
0,"CONV2D_4","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_gcgemm_32x32_nt",0,12822139666,62721,12822054685,5710,no,1,1,544,64,1,1,float32,"<N:11, C:128, H:64, W:64>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:62, Q:62>","ampere_gcgemm_32x32_nt"
0,"CONV2D_4","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_gcgemm_32x32_nt",0,12822203027,63136,12822084955,9570,no,1,1,544,64,1,1,float32,"<N:11, C:128, H:64, W:64>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:62, Q:62>","ampere_gcgemm_32x32_nt"
0,"CONV2D_4","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_gcgemm_32x32_nt",0,12822279443,59200,12822118895,5450,no,1,1,544,64,1,1,float32,"<N:11, C:128, H:64, W:64>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:62, Q:62>","ampere_gcgemm_32x32_nt"
0,"CONV2D_4","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_gcgemm_32x32_nt",0,12822341011,60928,12822149885,5589,no,1,1,544,64,1,1,float32,"<N:11, C:128, H:64, W:64>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:62, Q:62>","ampere_gcgemm_32x32_nt"
0,"CONV2D_4","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_gcgemm_32x32_nt",0,12822402548,59328,12822179194,5570,no,1,1,544,64,1,1,float32,"<N:11, C:128, H:64, W:64>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:62, Q:62>","ampere_gcgemm_32x32_nt"
0,"CONV2D_4","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_gcgemm_32x32_nt",0,12822474900,60544,12822208394,5680,no,1,1,544,64,1,1,float32,"<N:11, C:128, H:64, W:64>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:62, Q:62>","ampere_gcgemm_32x32_nt"
0,"CONV2D_4","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_gcgemm_32x32_nt",0,12822536468,57377,12822237584,13980,no,1,1,544,64,1,1,float32,"<N:11, C:128, H:64, W:64>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:62, Q:62>","ampere_gcgemm_32x32_nt"
0,"CONV2D_4","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_gcgemm_32x32_tn",0,12820912589,584547,12818187469,7370,no,1,1,8320,64,1,1,float32,"<N:11, C:128, H:64, W:64>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:62, Q:62>","ampere_gcgemm_32x32_tn"
0,"CONV2D_4","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",0,12822887638,160993,12822878548,8890,no,11,8,4,256,1,1,float32,"<N:11, C:128, H:64, W:64>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:62, Q:62>","ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1"
0,"CONV2D_4","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",0,12823964986,160545,12823956159,6460,no,11,8,4,256,1,1,float32,"<N:11, C:128, H:64, W:64>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:62, Q:62>","ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1"
0,"CONV2D_4","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","ampere_sgemm_128x128_nn",0,12823401560,295489,12823366824,9730,no,32,1,36,256,1,1,float32,"<N:11, C:128, H:64, W:64>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:62, Q:62>","ampere_sgemm_128x128_nn"
0,"CONV2D_4","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","explicit_convolve_sgemm",0,12817525726,367074,12817163548,7310,no,1408,1,1,8,8,1,float32,"<N:11, C:128, H:64, W:64>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:62, Q:62>","void explicit_convolve_sgemm<float, int, (int)1024, (int)5, (int)5, (int)3, (int)3, (int)3, (int)0, (bool)0>(int, int, int, const T1 *, int, const T1 *, int, T1 *, kernel_conv_params, unsigned long long, int, unsigned long long, int, float, float, int, bool, const T1 *, const T1 *)"
0,"CONV2D_4","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","fft2d_c2r_32x32",0,12822069682,13888,12821992696,7600,no,22,1,1,512,1,1,float32,"<N:11, C:128, H:64, W:64>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:62, Q:62>","void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)"
0,"CONV2D_4","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","fft2d_c2r_32x32",0,12822135314,16960,12822030056,6819,no,22,1,1,512,1,1,float32,"<N:11, C:128, H:64, W:64>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:62, Q:62>","void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)"
0,"CONV2D_4","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","fft2d_c2r_32x32",0,12822235571,17248,12822061645,5660,no,22,1,1,512,1,1,float32,"<N:11, C:128, H:64, W:64>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:62, Q:62>","void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)"
0,"CONV2D_4","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","fft2d_c2r_32x32",0,12822266963,18656,12822096005,5740,no,22,1,1,512,1,1,float32,"<N:11, C:128, H:64, W:64>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:62, Q:62>","void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)"
0,"CONV2D_4","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","fft2d_c2r_32x32",0,12822339635,18241,12822125555,5550,no,22,1,1,512,1,1,float32,"<N:11, C:128, H:64, W:64>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:62, Q:62>","void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)"
0,"CONV2D_4","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","fft2d_c2r_32x32",0,12822435252,17216,12822156694,5710,no,22,1,1,512,1,1,float32,"<N:11, C:128, H:64, W:64>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:62, Q:62>","void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)"
0,"CONV2D_4","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","fft2d_c2r_32x32",0,12822463220,10624,12822185974,5560,no,22,1,1,512,1,1,float32,"<N:11, C:128, H:64, W:64>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:62, Q:62>","void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)"
0,"CONV2D_4","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","fft2d_c2r_32x32",0,12822568980,15360,12822215304,5620,no,22,1,1,512,1,1,float32,"<N:11, C:128, H:64, W:64>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:62, Q:62>","void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)"
0,"CONV2D_4","/Thread::_bootstrap/Thread::_bootstrap_inner/Thread::run/_worker/densenet121_stroke::_call_impl/densenet121_stroke::forward/Sequential::_call_impl/Sequential::forward/Conv2d::_call_impl/Conv2d::forward/_DenseLayer::_call_impl/_DenseLayer::forward/BatchNorm2d::_call_impl/BatchNorm2d::forward/Conv2d::_conv_forward/conv2d",fprop,"conv2d","fft2d_c2r_32x32",0,12822594676,9408,12822253194,6000,no,22,1,1,512,1,1,float32,"<N:11, C:128, H:64, W:64>; <K:32, C:128, R:3, S:3>","","<N:11, K:32, P:62, Q:62>","void fft2d_c2r_32x32<float, (bool)0, (bool)0, (unsigned int)0, (bool)0, (bool)0>(T1 *, const float2 *, int, int, int, int, int, int, int, int, int, float, float, cudnn::reduced_divisor, bool, T1 *, T1 *, int2, int, int)"
